bstopnm,geometry,SGG_NM
계룡리슈빌,POINT (129.171960525343 35.323510276686),부산광역시 기장군
동일스위트1차,POINT (129.170287807729 35.325655754854),부산광역시 기장군
한진해모로,POINT (129.173560095772 35.322302419833),부산광역시 기장군
선창,POINT (128.83331450122 35.066768836375),부산광역시 강서구
서율리,POINT (128.815600792349 35.060273743868),부산광역시 강서구
부산신항,POINT (128.834508180415 35.078419010448),부산광역시 강서구
명지오션시티,POINT (128.896863970303 35.088215264084),부산광역시 강서구
ENK,POINT (128.815765631284 35.149396768132),부산광역시 강서구
ENK,POINT (128.815660747832 35.149614630085),부산광역시 강서구
삼영MT,POINT (128.81956973253 35.149492872405),부산광역시 강서구
이득텍,POINT (128.824372025358 35.148839377199),부산광역시 강서구
삼영MT,POINT (128.819828219638 35.149768379834),부산광역시 강서구
이든텍,POINT (128.824464515923 35.149049750971),부산광역시 강서구
한성정밀,POINT (128.828771959501 35.14884061903),부산광역시 강서구
자동차부품단지,POINT (128.832728553177 35.149132272439),부산광역시 강서구
자동차부품단지,POINT (128.833029946427 35.149362041578),부산광역시 강서구
녹산농협신호지소,POINT (128.877299854914 35.086118119952),부산광역시 강서구
"부영아파트1,2단지",POINT (128.8741312 35.08755052),부산광역시 강서구
녹산농협신호지소,POINT (128.8776533674 35.085995488115),부산광역시 강서구
율하2지구입구,POINT (128.822988972065 35.173924422133),
서부문화센터,POINT (128.820812794888 35.172173455386),
중앙하이츠,POINT (128.81724628465 35.172771533455),
서부문화센터,POINT (128.82131 35.17193),
중앙하이츠,POINT (128.81705314335 35.172424246392),
관동초등학교,POINT (128.81643217451 35.177485980533),
중앙하이츠후문,POINT (128.81606708413 35.17352761834),
관동초등학교,POINT (128.81610030532 35.17750436736),
중앙하이츠후문,POINT (128.815961 35.17385),
수안,POINT (128.93685046017 35.229110794563),
롯데캐슬,POINT (128.88523525678 35.240216861996),
중앙상회,POINT (128.815518368996 35.028326676335),부산광역시 강서구
두문,POINT (128.812414955317 35.035889270003),부산광역시 강서구
두문이주단지,POINT (128.811765648088 35.041468543557),부산광역시 강서구
장항고개,POINT (128.804808187113 35.05221571163),부산광역시 강서구
두문,POINT (128.812413140882 35.036303876073),부산광역시 강서구
두문이주단지,POINT (128.811646045372 35.041510885033),부산광역시 강서구
장항고개,POINT (128.804360412201 35.052037623891),부산광역시 강서구
서율리,POINT (128.81536840444 35.060173582797),부산광역시 강서구
상방마을입구,POINT (128.950599927938 35.173229758154),부산광역시 강서구
LS산전,POINT (128.872699128336 35.104154815223),부산광역시 강서구
세주정공,POINT (128.8828737 35.10799851),부산광역시 강서구
LS산전,POINT (128.873280339608 35.104154845016),부산광역시 강서구
부산은행화전공단지점,POINT (128.882588271869 35.103812352672),부산광역시 강서구
우리은행화전공단지점,POINT (128.878712178656 35.103831945998),부산광역시 강서구
부산은행화전공단지점,POINT (128.882423550903 35.104040195356),부산광역시 강서구
우리은행화전공단지점,POINT (128.878574631362 35.104050366734),부산광역시 강서구
세주정공,POINT (128.8832104 35.10809241),부산광역시 강서구
온천장역,POINT (129.086287469094 35.221236427094),부산광역시 동래구
동아대학교병원,POINT (129.016545925052 35.120090418769),부산광역시 서구
다목적터미널,POINT (128.834980937507 35.073829183292),부산광역시 강서구
현대상선,POINT (128.835021617768 35.071485426696),부산광역시 강서구
구.하이마트,POINT (129.077725717597 35.202633185732),부산광역시 동래구
신항국제물류,POINT (128.8019022 35.08467132),
범한판토스,POINT (128.8082727 35.08469362),
고촌마을입구,POINT (129.168138879541 35.237279492623),부산광역시 기장군
고촌휴먼시아아파트,POINT (129.169715057355 35.239549133455),부산광역시 기장군
고촌마을입구,POINT (129.167931705791 35.237130013051),부산광역시 기장군
고촌휴먼시아아파트,POINT (129.169901421297 35.239329519689),부산광역시 기장군
부산산업과학고등학교,POINT (128.9036436 35.18943019),부산광역시 강서구
봉림양수장,POINT (128.903142731902 35.186310927238),부산광역시 강서구
봉림양수장,POINT (128.902651128836 35.185705829926),부산광역시 강서구
명호중고등학교,POINT (128.899336446647 35.080300063662),부산광역시 강서구
부산한솔학교,POINT (128.898203912348 35.08204811014),부산광역시 강서구
한신휴플러스,POINT (128.9009706 35.08186507),부산광역시 강서구
신호부영5차아파트,POINT (128.875570089652 35.081440617666),부산광역시 강서구
정관도새집,POINT (128.927013333333 35.167803333333),부산광역시 강서구
정관도마을회관,POINT (128.931431333333 35.16713144),부산광역시 강서구
정관도삼거리,POINT (128.933102 35.168764),부산광역시 강서구
봉림교차로,POINT (128.900815229254 35.176871512745),부산광역시 강서구
중앙상회,POINT (128.815661549695 35.028360582406),부산광역시 강서구
남중,POINT (128.815594819077 35.027077337373),부산광역시 강서구
307동 308동,POINT (129.000628493876 35.182315122574),부산광역시 사상구
성북,POINT (128.831988311014 35.056422410248),부산광역시 강서구
성북,POINT (128.831925290884 35.056545026564),부산광역시 강서구
성북새동네,POINT (128.8325197691 35.060095850655),부산광역시 강서구
천가농협,POINT (128.83467018599 35.06472260392),부산광역시 강서구
천가동우체국,POINT (128.834364106129 35.062433657166),부산광역시 강서구
한전,POINT (128.834808754005 35.063323639526),부산광역시 강서구
서중,POINT (128.818962495675 35.032456757528),부산광역시 강서구
천성IC 동중,POINT (128.821556195197 35.030097174311),부산광역시 강서구
서중,POINT (128.818876753318 35.032295823137),부산광역시 강서구
공원묘지입구,POINT (128.864403 35.27840681),
신명마을,POINT (128.863506 35.27595139),
공원묘지입구,POINT (128.8642621 35.27825578),
현대가야아이파크,POINT (128.8717283 35.26410906),
삼계축협,POINT (128.8720375 35.26178823),
삼계동원오얄듀크,POINT (128.8673786 35.26991682),
가야대학교,POINT (128.8710512 35.26715652),
두곡마을,POINT (128.866593 35.27016326),
가야대학교,POINT (128.8713331 35.26746757),
삼계푸르지오1차,POINT (128.8634411 35.26976127),
대우이안아파트,POINT (128.8636564 35.27244348),
삼계역,POINT (128.8654426 35.26695477),
감분마을,POINT (128.860958 35.27121436),
신명마을,POINT (128.8631998 35.27601919),
대우이안아파트,POINT (128.8633575 35.27282658),
삼계푸르지오1차,POINT (128.8635791 35.2700295),
감분마을,POINT (128.8605922 35.2710758),
관찰사,POINT (128.8705192 35.25644067),
매정마을,POINT (128.8715779 35.25374778),
구산신주공아파트,POINT (128.8723224 35.25172662),
매정공원,POINT (128.8710629 35.25763084),
삼계푸르지오2차,POINT (128.8691941 35.25711001),
구산로타리,POINT (128.8729604 35.24794078),
백조아파트후문,POINT (128.8724699 35.24524482),
김해도서관,POINT (128.8742247 35.2327092),
수로왕릉,POINT (128.8786856 35.23325282),
분성사거리,POINT (128.8806023 35.23349341),
김해문화의전당,POINT (128.8701859 35.24432489),
학생체육관,POINT (128.8679254 35.24443191),
김해보건소,POINT (128.871371 35.23136553),
내덕,POINT (128.8277302 35.20524002),
매정공원,POINT (128.871542 35.25744319),
삼계역,POINT (128.8650414 35.26670863),
북부동주민센터,POINT (128.8675531 35.2622),
북부동주민센터,POINT (128.8668152 35.26356317),
화정역,POINT (128.8675781 35.25946002),
현대가야아이파크,POINT (128.8714398 35.26398736),
삼계축협,POINT (128.871727 35.26166687),
화정역,POINT (128.8670355 35.25975677),
삼계푸르지오2차,POINT (128.8693562 35.25746797),
사직여자중학교,POINT (129.054277965027 35.195108618456),부산광역시 동래구
삼정그린코아아파트,POINT (129.053594663401 35.197354271234),부산광역시 동래구
사직중학교,POINT (129.053495590454 35.198661529901),부산광역시 동래구
사직중학교,POINT (129.054235893905 35.199373014621),부산광역시 동래구
사직초등학교,POINT (129.055702001481 35.20051472318),부산광역시 동래구
사직여자고등학교,POINT (129.053444832878 35.197002775031),부산광역시 동래구
사직여자중학교,POINT (129.054023235526 35.195057624061),부산광역시 동래구
17번종점,POINT (129.0066064912 35.09083591383),부산광역시 사하구
감천사거리,POINT (129.00509397458 35.088086436391),부산광역시 사하구
수협,POINT (129.005392324733 35.089173218819),부산광역시 사하구
감천2동삼거리,POINT (129.00902545519 35.092828721533),부산광역시 사하구
감천2동새마을금고,POINT (129.008346095142 35.091892426976),부산광역시 사하구
감천2치안센터,POINT (129.010184522295 35.094251791116),부산광역시 사하구
다대문화체육센터,POINT (128.9617051 35.04929715),부산광역시 사하구
다대포해수욕장역,POINT (128.9640827 35.04859177),부산광역시 사하구
서부산유통지구역,POINT (128.954518272833 35.16670285869),부산광역시 강서구
신항국제물류,POINT (128.8020878 35.08438468),
서부산유통1단지,POINT (128.956556168446 35.168165908872),부산광역시 강서구
동해선신해운대역,POINT (129.17767696167 35.181136614634),부산광역시 해운대구
한신휴플러스,POINT (128.9009379 35.08210891),부산광역시 강서구
엘클루블루오션,POINT (128.906252522353 35.081881245526),부산광역시 강서구
지양곡,POINT (128.821398146323 35.022727544382),부산광역시 강서구
천성IC 동중,POINT (128.821656769782 35.0301857863),부산광역시 강서구
대금,POINT (128.7029967 34.96740293),
흥남,POINT (128.7119 34.96014883),
흥남,POINT (128.7120552 34.96024127),
관포,POINT (128.6892895 34.99299618),
외포,POINT (128.7163606 34.94253851),
소계,POINT (128.7124955 34.93773081),
소계,POINT (128.7126765 34.93775079),
관포,POINT (128.6902525 34.99268987),
연사,POINT (128.6459927 34.90928704),
연사,POINT (128.6465754 34.91025251),
연초,POINT (128.6439193 34.89953633),
외포,POINT (128.716517 34.94243265),
덕포,POINT (128.7081223 34.91287719),
덕포,POINT (128.7082868 34.91263154),
옥포복지회관,POINT (128.6973813 34.89468708),
옥포복지회관,POINT (128.6963833 34.89429545),
옥포중앙시장,POINT (128.6904975 34.89372404),
옥포중앙시장,POINT (128.6902943 34.89341594),
거제소방서,POINT (128.6862026 34.89525278),
거제소방서,POINT (128.6858107 34.89534834),
송정,POINT (128.6720673 34.91428902),
송정,POINT (128.6719082 34.9139983),
연초면사무소,POINT (128.6570432 34.91420646),
연초면사무소,POINT (128.6562933 34.91391025),
대금,POINT (128.7028419 34.96732849),
연초,POINT (128.6442632 34.89950464),
양산롯데캐슬,POINT (129.159362117305 35.394547162035),
양산롯데캐슬,POINT (129.159761826266 35.394679685817),
롯데아울렛,POINT (129.214890139515 35.191128592366),부산광역시 기장군
용궁사입구,POINT (129.219628416811 35.193610024739),부산광역시 기장군
신호초등학교사거리,POINT (128.87761423265 35.083810687819),부산광역시 강서구
신호초등학교사거리,POINT (128.877283158645 35.083773440043),부산광역시 강서구
솔마루공원,POINT (129.165244291832 35.334440754725),부산광역시 기장군
