"연령별(1)",연령별(2),2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023
"연령별(1)",연령별(2),사상구,사상구,사상구,삼락동,삼락동,삼락동,모라1동,모라1동,모라1동,모라3동,모라3동,모라3동,덕포1동,덕포1동,덕포1동,덕포2동,덕포2동,덕포2동,괘법동,괘법동,괘법동,감전동,감전동,감전동,주례1동,주례1동,주례1동,주례2동,주례2동,주례2동,주례3동,주례3동,주례3동,학장동,학장동,학장동,엄궁동,엄궁동,엄궁동
"연령별(1)",연령별(2),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명)
"85세∼89세",85세,616,196,420,22,8,14,93,39,54,73,21,52,34,10,24,38,8,30,41,14,27,40,16,24,33,9,24,57,15,42,48,21,27,86,21,65,51,14,37
"85세∼89세",86세,561,170,391,23,7,16,66,19,47,81,17,64,34,11,23,28,6,22,49,19,30,41,19,22,31,14,17,56,18,38,41,15,26,81,18,63,30,7,23
"85세∼89세",87세,420,115,305,12,5,7,54,13,41,52,10,42,21,5,16,21,7,14,37,9,28,38,13,25,31,10,21,29,8,21,28,5,23,56,20,36,41,10,31
"85세∼89세",88세,358,85,273,16,4,12,47,14,33,53,10,43,17,3,14,20,6,14,25,7,18,31,9,22,24,6,18,25,8,17,29,5,24,46,8,38,25,5,20
"85세∼89세",89세,288,69,219,6,2,4,39,7,32,24,5,19,17,1,16,12,4,8,25,7,18,13,4,9,27,8,19,24,4,20,33,10,23,37,12,25,31,5,26
"90세∼94세",소계,654,136,518,21,5,16,86,20,66,81,13,68,33,11,22,40,6,34,59,14,45,44,5,39,50,9,41,59,10,49,60,18,42,78,19,59,43,6,37
"90세∼94세",90세,220,52,168,9,2,7,25,6,19,28,6,22,10,4,6,11,3,8,17,8,9,12,1,11,23,4,19,23,4,19,22,8,14,21,3,18,19,3,16
"90세∼94세",91세,180,40,140,8,2,6,18,5,13,25,2,23,8,4,4,15,2,13,19,4,15,14,2,12,8,2,6,14,1,13,23,9,14,22,6,16,6,1,5
"90세∼94세",92세,103,19,84,1,0,1,16,2,14,12,1,11,5,0,5,7,1,6,12,2,10,8,0,8,6,1,5,7,3,4,5,0,5,17,8,9,7,1,6
"90세∼94세",93세,84,14,70,3,1,2,13,3,10,9,3,6,4,1,3,4,0,4,6,0,6,2,0,2,10,1,9,10,2,8,2,0,2,14,2,12,7,1,6
"90세∼94세",94세,67,11,56,0,0,0,14,4,10,7,1,6,6,2,4,3,0,3,5,0,5,8,2,6,3,1,2,5,0,5,8,1,7,4,0,4,4,0,4
