구군명,위도,경도,총합계,데이터기준일자,위치명,구간시점,구간종점,식재거리 km,메타세콰이아,칠엽수,중국단풍,팽나무,튤립나무,단풍나무,벽오동,대왕참나무,감나무,산딸나무,모과나무,왕벚나무,느티나무,버즘나무,양버즘,이팝나무,회화나무,모감주,계수나무,가죽나무,황벽나무,수양버들,복자기,느릅나무,대추나무,후박나무,먼나무,해송,가시나무,구실잣밤나무,개잎갈나무,녹나무,참식,주목,아왜나무,은행나무,가이즈카향나무,기타나무
동구,35.13061535,129.0461119,46,2024-08-13,홍곡남로,부산서중,덕림아파트,680,,,,,,,,,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,
부산광역시 수영구,35.154311,129.124286,148,2023-12-31,부산광역시 수영구 민락수변이면도로,민락수변이면도로,민락수변이면도로,992, , , , , , , , , , , ,111, , , ,37, , , , , , , , , , , , , , , , , , , , , , 
부산광역시 수영구,35.1732581940,129.1114032037,12,2023-12-31,부산광역시 수영구 수미로14번길,동원로얄듀크,동원로얄듀크,250, , , , , , , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , 
부산광역시 수영구,35.1785561670,129.1134729645,60,2023-12-31,부산광역시 수영구 구락로141번길,코스트코,고려제강,405, , , , , , , , , , , ,60, , , , , , , , , , , , , , , , , , , , , , , , , , 
부산광역시 수영구,35.1678581114,129.1190448390,9,2023-12-31,부산광역시 수영구 감포로102번길,센텀동원비스타2차,센텀동원비스타2차,130, , , , , , , , , , , , , , , , , , , , , , , , , , ,9, , , , , , , , , , , 
부산광역시 수영구,35.1742391414,129.1024467527,23,2023-12-31,부산광역시 수영구 망미배산로,수영 SK VIEW 아파트,수영 SK VIEW 아파트,195, , , , , , , , , , , ,23, , , , , , , , , , , , , , , , , , , , , , , , , , 
부산광역시 수영구,35.1756541102,129.1006203555,20,2023-12-31,부산광역시 수영구 망미배산로70번길,수영 SK VIEW 아파트,수영 SK VIEW 아파트,165, , , , , , , , , , , ,20, , , , , , , , , , , , , , , , , , , , , , , , , , 
부산광역시 수영구,35.1763507655,129.1027502851,24,2023-12-31,부산광역시 수영구 망미배산로48번길,수영 SK VIEW 아파트,수영 SK VIEW 아파트,280, , , , , , , , , , , ,24, , , , , , , , , , , , , , , , , , , , , , , , , , 
부산광역시 수영구,35.1771565791,129.1013122870,32,2023-12-31,부산광역시 수영구 배산중로,수영 SK VIEW 아파트,수영 SK VIEW 아파트,315, , , , , , , , , , , ,32, , , , , , , , , , , , , , , , , , , , , , , , , , 
동구,35.13061535,129.0461119,92,2024-08-13,홍곡로,동남약국,초량육거리,890,,,,,,,,,,,,77,,,6,,,,,,,,,,,,,,,,,,,,,9,,
부산광역시 수영구,35.1752487718,129.1075172099,138,2023-12-31,부산광역시 수영구 과정로,망미오거리,연제구경계,1240, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,138, , 
부산광역시 수영구,35.1633975727,129.1192936290,115,2023-12-31,부산광역시 수영구 감포로,동방오거리,수영로경계,1018, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,115, , 
부산광역시 수영구,35.1551869852,129.1217706136,453,2023-12-31,부산광역시 수영구 광안해변로,메가마트,민락교차로,5070, , , , , , , , , , , ,355, , , ,54, , , , , , , , , , , ,44, , , , , , , , , , 
부산광역시 수영구,35.1390877972,129.1063853867,87,2023-12-31,부산광역시 수영구 황령대로,황령터널(남구경계),메가마트,1110, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,87, , 
부산광역시 수영구,35.1378182221,129.1097941389,25,2023-12-31,부산광역시 수영구 황령대로 509번길,부산도시가스,부산도시가스,200, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,25, , 
부산광역시 수영구,35.1492847964,129.1128844780,23,2023-12-31,부산광역시 수영구 남천바다로,금련산역,광남로경계,245, , , , , , , , , , , , , , , , , , , , , , , , , , ,23, , , , , , , , , , , 
부산광역시 수영구,35.1555447100,129.1161224423,108,2023-12-31,부산광역시 수영구 광안로,SK뷰아파트,광남로경계,670, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,108, , 
부산광역시 수영구,35.1552675506,129.1136280037,15,2023-12-31,부산광역시 수영구 광안로 16번길,광안로경계,쌍용예가디오션,205, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15, , 
부산광역시 수영구,35.1625522735,129.1096750060,36,2023-12-31,부산광역시 수영구 광일로,광안사거리,광안하이츠빌라,800, , , , , , , , , , , ,36, , , , , , , , , , , , , , , , , , , , , , , , , , 
부산광역시 수영구,35.1546322806,129.1149676539,18,2023-12-31,부산광역시 수영구 수영로 554번길,광안로경계,쌍용예가디오션,465, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , 
부산광역시 수영구,35.1578855586,129.1120381812,13,2023-12-31,부산광역시 수영구 수영로 581번길,광안역,협성엠파이어C단지,200, , , , , , , , , , , , ,13, , , , , , , , , , , , , , , , , , , , , , , , , 
부산광역시 수영구,35.1585810742,129.1110713388,15,2023-12-31,부산광역시 수영구 수영로 587번길,광안진요양병원,삼강네오빌,240, , , , , , , , , , , , ,15, , , , , , , , , , , , , , , , , , , , , , , , , 
부산광역시 수영구,35.1741486613,129.1196941036,538,2023-12-31,부산광역시 수영구 좌수영로,수영교,연제구경계,2160, , , , , , , , , , , ,496,42, , , , , , , , , , , , , , , , , , , , , , , , , 
부산광역시 수영구,35.1797362447,129.1161130320,28,2023-12-31,부산광역시 수영구 좌수영로 179번길,좌수영로경계,코스트코,100, , , , , , , , , , , , , , , ,28, , , , , , , , , , , , , , , , , , , , , , 
부산광역시 수영구,35.1585283949,129.1289007418,39,2023-12-31,부산광역시 수영구 민락본동로,광안해변로경계,광남로경계,374, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,39, , 
부산광역시 수영구,35.1562839468,129.1348313346,243,2023-12-31,부산광역시 수영구 민락수변로,수영공영주차장,수영교,1130, , , , , , , , , , , ,227,16, , , , , , , , , , , , , , , , , , , , , , , , , 
부산광역시 기장군,35.317339,129.176489,733,2023-12-31,부산광역시 기장군 정관산단 진입로,곰내터널입구,환경관리공단, , , , , , , , , , , , , ,733, , , , , , , , , , , , , , , , , , , , , , , , , 
부산광역시 기장군,35.308052,129.114395,34,2023-12-31,부산광역시 기장군 입석길,입석마을,삼동보건진료소, , , , , , , , , , , , , , , , ,34, , , , , , , , , , , , , , , , , , , , , , 
부산광역시 동래구,35.1989595123,129.0577785701,15,2023-12-31,부산광역시 동래구 사직북로63번길,사직북로,국민시장입구,0.2, , , , , , , , , , , , , , , ,15, , , , , , , , , , , , , , , , , , , , , , 
부산광역시 동래구,35.1920392682,129.1120151162,10,2023-12-31,부산광역시 동래구 온천천로531번길,연안로64번길,연안로74번길,0.09, , , , , , , , , , , , , , , , , , , , , , , , , , ,10, , , , , , , , , , , 
부산광역시 동래구,35.2188922100,129.0804974486,6,2023-12-31,부산광역시 동래구 금강공원로,온천교사거리,SK허브올리브아파트,0.03, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, , 
부산광역시 동래구,35.2116473317,129.0786506658,466,2023-12-31,부산광역시 동래구 중앙대로,구 송월타올,온천장역,5.52, , , , , , , , , , , ,145,5, , , , , , ,7, , , , , , ,6, , , , , , , , ,293,10, 
부산광역시 동래구,35.2010622255,129.0874680775,532,2023-12-31,부산광역시 동래구 충렬대로,미남교차로,원동교,7.89, , , , , ,17, , , , , , ,3, , ,58, , , , , , , , , , , , ,22, , , , , , ,432, , 
부산광역시 동래구,35.2097528960,129.0731309236,76,2023-12-31,부산광역시 동래구 충렬대로107번길,온천2동주민센터,동래럭키아파트,0.3, , , , , , , , , , , , ,6, , , , , , , , , , , , , , , , , , , , , , ,70, , 
부산광역시 동래구,35.2004099276,129.0850447390,12,2023-12-31,부산광역시 동래구 충렬대로238번길,충렬대로,동래경찰서 뒤,0.2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , 
부산광역시 동래구,35.1968374706,129.0972363759,17,2023-12-31,부산광역시 동래구 충렬대로350번길,항운병원,봉생병원입구,0.15, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17, , , , , , , , , 
부산광역시 동래구,35.1951316745,129.1024420646,8,2023-12-31,부산광역시 동래구 충렬대로410번길,안락강변뜨란채후문,안연로98번길,0.1, , , , , , , , , , , , , , , , , , , , , , , , , , ,8, , , , , , , , , , , 
부산광역시 동래구,35.1994572552,129.1047197476,14,2023-12-31,부산광역시 동래구 안락로,충렬사 후문,안락현대아파트,0.18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14, , 
부산광역시 동래구,35.1927906336,129.1078383754,72,2023-12-31,부산광역시 동래구 연안로,안락뜨란채삼거리,안락교,1.2, , , , , , , , , , , ,66,6, , , , , , , , , , , , , , , , , , , , , , , , , 
사하구,35.07177401,128.9587189,24,2024-08-28,부산광역시 사하구 다산로 208번길,대한공업사,부산인더스트리,140, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24, , 
사하구,35.10681194,128.9598536,514,2024-08-28,부산광역시 사하구 하신번영로,하단SK뷰아파트,장림포구,4330, , , , , , , , , , , ,320, , ,111, , , , , , , , , , , , , , , , , , , , ,83, , 
사하구,35.08887078,128.9579652,69,2024-08-28,부산광역시 사하구 하신번영로 73번길,동국제강,66호광장,468, , , , , , , , , , , , ,2, , , , , , , , , , , , , , ,1, , , , , , , ,66, , 
사하구,35.09242504,128.9587635,61,2024-08-28,부산광역시 사하구 하신번영로 107번길,신평역기지창,해인ENG,445, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , ,61, , 
사하구,35.09414425,128.9579392,49,2024-08-28,부산광역시 사하구 하신번영로 127번길,사하보건소,중앙섬유,392, , , , , , , , , , , , , , ,49, , , , , , , , , , , , , , , , , , , , , , , 
사하구,35.09633483,128.957921,54,2024-08-28,부산광역시 사하구 하신번영로 151번길,신평역9번출구,신평동교차로,370, , , , , , , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , 
사하구,35.09909931,128.9571417,30,2024-08-28,부산광역시 사하구 하신번영로 201번길,하남중학교,삼호빌딩,180, , , , , , , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , ,14, , 
사하구,35.08854547,128.9805856,435,2024-08-28,부산광역시 사하구 을숙도대로,을숙도대교,감천국민체육센터,1291, , , , , , , , , , , , , , ,65,234, , , , , , , , , , ,121, , , , , , , , ,15, , 
사하구,35.08642603,128.9840584,28,2024-08-28,부산광역시 사하구 을숙도대로 709번길,구평고개사거리,구평 자유아파트,329, , , , , , , , , , , ,28, , , , , , , , , , , , , , , , , , , , , , , , , , 
사하구,35.08167506,128.9673443,181,2024-08-28,부산광역시 사하구 장림로,장림사거리,장림홈플러스,3146, , , , , , , , , , , ,87, , ,65, , , , , , , , , , , , , ,27, , , , , , ,2, , 
사하구,35.08619833,128.9765547,481,2024-08-28,부산광역시 사하구 장평로,사하초교 삼거리,성보냉장,4627, , , , , , , , , , , ,208, , ,120,21, , , , , , , , , , , , ,21, , , , , , ,111, , 
사하구,35.09311188,128.9721078,44,2024-08-28,부산광역시 사하구 장평로 299번길,새마을금고 배고개점,신평LH천년나무 아파트,70, , , , , , , , , , , , ,44, , , , , , , , , , , , , , , , , , , , , , , , , 
사하구,35.10673993,128.9756263,92,2024-08-28,부산광역시 사하구 제석로,당리 동원아파트,부신일과학고교,2436, , , , , , , , , , , ,92, , , , , , , , , , , , , , , , , , , , , , , , , , 
사하구,35.0838037,129.005904,173,2024-08-28,부산광역시 사하구 원양로,삼천사거리,서구경계,990, , , , , , , , , , , , , , , , , , , , , , , , , ,3,170, , , , , , , , , , , 
사하구,35.06550248,128.9584262,41,2024-08-28,부산광역시 사하구 다산로 106번길,홍티아트센터,한국담수토부,220, , , , , , , , , , , , , , , , , , , , , , , , , , ,21, ,20, , , , , , , , , 
사하구,35.09804812,128.9792517,63,2024-08-28,부산광역시 사하구 괴정로,사하힐스테이트,사하힐스테이트,300, , , , , , , , , , , ,33, , , ,30, , , , , , , , , , , , , , , , , , , , , , 
사하구,35.09356263,128.9932033,144,2024-08-28,부산광역시 사하구 사하로,구평초교,괴정사거리,2082, , , , , , , , , , , ,5, , ,33, , , , , , , , , , , , , , , , , , , , ,106, , 
사하구,35.08257247,128.9868303,107,2024-08-28,부산광역시 사하구 서포로,구평고개사거리,구평삼거리,696, , , , , , , , , , , , ,35, ,54, , , , , , , , , , , ,16, , , , , , , , ,2, , 
사하구,35.10697415,128.9778778,15,2024-08-28,부산광역시 사하구 승학로 71번길,당리 푸르지오아파트,당리 푸르지오아파트,760, , , , , , , , , , , ,15, , , , , , , , , , , , , , , , , , , , , , , , , , 
사하구,35.08990732,128.9670469,247,2024-08-28,부산광역시 사하구 신산로,강동병원,거성모방,2040, ,3, , , , , , , , , , , , ,207, , , , , , , , , , , , , , , , , , , , ,37, , 
사하구,35.09396468,128.9567087,106,2024-08-28,부산광역시 사하구 신산로 13번길,태광산업,하단강변삼거리,676, , , , , , , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , ,102, , 
동구,35.13061535,129.0461119,14,2024-08-13,고관로,정발장군 동상, 성산교회,80,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,8,,,,227,,
동구,35.13061535,129.0461119,227,2024-08-13,고관로,광장호텔,유일병원,2540,,,,,,,,,,,,107,,,3,1,,,,,,,,,,,,,,,,,,,,,,
동구,35.13061535,129.0461119,111,2024-08-13,망양로,수정5동 우체국 ,초원아파트,9780,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,
사하구,35.09279123,128.9705027,26,2024-08-28,부산광역시 사하구 신산북로 43번길,럭키무지개타운 아파트,럭키무지개타운 아파트,260, , , , , , , , , , , ,26, , , , , , , , , , , , , , , , , , , , , , , , , , 
사하구,35.07611162,128.9898664,472,2024-08-28,부산광역시 사하구 구평택지개발 내부도로,구평택지개발 내부도로,구평택지개발 내부도로,2000, , , , , , , , , , , , , , , ,280, , , , , , , , , , ,192, , , , , , , , , , , 
사하구,35.06352079,128.9807681,38,2024-08-28,부산광역시 사하구 다대로 429번길,삼환아파트,다대2동주민센터,362, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,38, , 
사하구,35.08854547,128.9805856,254,2024-08-28,부산광역시 사하구 롯데캐슬아파트 진입로,노을정,롯데캐슬아파트 진입로,1114, , , , , , , , , , , ,254, , , , , , , , , , , , , , , , , , , , , , , , , , 
사하구,35.05726793,128.9714519,564,2024-08-28,"부산광역시 사하구 다대낙조 1길, 2길",성원아파트,롯데캐슬아파트 후문,2869, , , , , , , , , , , ,564, , , , , , , , , , , , , , , , , , , , , , , , , , 
사하구,35.05727878,128.9734691,16,2024-08-28,부산광역시 사하구 다대동로,다대로교차로,윤공단,900, , , , , , , , , , , , , , , , , , , , , , , , , ,14,2, , , , , , , , , , , 
사하구,35.06238583,128.9604179,134,2024-08-28,부산광역시 사하구 홍티로,유니콘미싱공업,기계조합 우편취급소,890, , , , , , , , , , , ,29, , ,30, , , , , , , , , , , ,75, , , , , , , , , , , 
사하구,35.09488797,128.9641774,517,2024-08-28,부산광역시 사하구 하신중앙로,하단오거리,65호광장,3524, , , , , , , , , , , ,290, , ,52, ,7, , , , , , , , ,54, , ,17, , , , , , ,97, , 
사하구,35.07858479,128.9569346,100,2024-08-28,부산광역시 사하구 다대로 1066번길,도금피혁단지교차로,대광에프앤씨,630, , , , , , , , , , , , , , ,100, , , , , , , , , , , , , , , , , , , , , , , 
사하구,35.06069393,128.9600692,29,2024-08-28,부산광역시 사하구 다산로 78번길,선보공업,홍티아트센터,330, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,29, , 
사하구,35.07304781,128.9853229,72,2024-08-28,부산광역시 사하구 두송로,장림 동원아파트,감천항로,2809, , , , , , , , , , , ,21, , , , , , , , , , , , , , , , , , ,1, , , , ,50, , 
사하구,35.08854547,128.9805856,1349,2024-08-28,부산광역시 사하구 강변대로,사상구경계,을숙도대교,3912, , , , , , , , , , , ,799, , , ,156, , , , , , , , , , , , ,394, , , , , , , , , 
사하구,35.06411885,128.9826062,247,2024-08-28,부산광역시 사하구 다송로,다대2주공삼거리,두송중학교,945, , , , , , , , , , , ,99,98, , , , , , , , , , , , , , , ,50, , , , , , , , , 
사하구,35.06043097,128.9816301,19,2024-08-28,부산광역시 사하구 다송로 72번길,통일아시아드공원,세븐일레븐 다대점,200, , , , , , , , , , , , , , , ,19, , , , , , , , , , , , , , , , , , , , , , 
사하구,35.1057459,129.0045834,18,2024-08-28,부산광역시 사하구 대티로,대티역,서구경계,907, , , , ,15, , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , 
사하구,35.10249385,128.9678209,49,2024-08-28,부산광역시 사하구 동매로,대광발명고교,하단한신혜성아파트,240, , , ,24, , , , , , , ,25, , , , , , , , , , , , , , , , , , , , , , , , , , 
사하구,35.08714694,129.0038505,248,2024-08-28,부산광역시 사하구 감천로,감천삼거리,고신대병원,2176, , , , , , , , , , , ,58, , ,8, , , , , , , , , , , , , , , , , , , , ,182, , 
사하구,35.07091281,128.9928845,937,2024-08-28,부산광역시 사하구 감천항로,화력발전소,구평방파제,5350, , , , , , , , , , , , ,22, , , , , , , , , , , , ,44,117,712, , , , , , , ,42, , 
사하구,35.06721262,128.9934207,20,2024-08-28,부산광역시 사하구 감천항로 291번길,삼표산업,감천항 부두,200, , , , , , , , , , , , , , , ,20, , , , , , , , , , , , , , , , , , , , , , 
사하구,35.07622725,128.9922582,21,2024-08-28,부산광역시 사하구 구평로,구평동 보호수,쌍용양회,433, , , , , , , , , , , , , , , , , , , , , , , , , , , ,21, , , , , , , , , , 
사하구,35.10607895,128.9613478,387,2024-08-28,부산광역시 사하구 낙동남로,하단오거리,65호광장,3072, , , ,48, , , , , , , ,128,124, , , ,7, , , , , , , , , , , ,72, , ,8, , , , , , 
동구,35.13061535,129.0461119,1,2024-08-13,고관로,세일글로빌, 인창병원,150,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
동구,35.12172041,129.0406661,11,2024-08-13,고관로,국제오피스텔,초량3동 주민센터,540,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,
사하구,35.08854547,128.9805856,657,2024-08-28,부산광역시 사하구 낙동대로,사상구경계,대티터널,5856, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,657, , 
영도구,35.085311,129.040333,70,2022-12-31,부산광역시 영도구 영선대로,영선아래교차로,소방서앞사거리,600,,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,
영도구,35.085175,129.070707,102,2022-12-31,부산광역시 영도구 상리로,항만119,상리초등학교,500,,,,,,,,,,,,,102,,,,,,,,,,,,,,,,,,,,,,,,,
영도구,35.094502,129.065924,60,2022-12-31,부산광역시 영도구 산업로,대성주유소,신한기공사앞교차로,400,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,
사하구,35.1099377,128.9475386,69,2024-08-28,부산광역시 사하구 낙동남로1233번길,낙동강문화관,을숙도문화회관,307, , , , , , , , , , , ,34,35, , , , , , , , , , , , , , , , , , , , , , , , , 
사하구,35.08854547,128.9805856,1479,2024-08-28,부산광역시 사하구 다대로,을숙도대교,당리동주민센터,11604, , , ,576, , , , , , , ,564,9, ,104, , , , , , , , , , ,40, , ,0, , , , , , ,186, , 
사하구,35.0877486,128.9709693,122,2024-08-28,부산광역시 사하구 다대로 170번길,성일여고,한신실리텍,976, , , , , , , , , , , , , , ,122, , , , , , , , , , , , , , , , , , , , , , , 
사하구,35.07401938,128.9744248,36,2024-08-28,부산광역시 사하구 다대로 320번길,협성르네상스아파트,한서병원,317, , , , , , , , , , , ,36, , , , , , , , , , , , , , , , , , , , , , , , , , 
