address_do,geometry,ADM_NM
덕천동,POINT (129.0240829 35.2111168),만덕3동
만덕동,POINT (129.0243801 35.21119272),만덕3동
금곡동,POINT (129.0202511 35.26460825),금곡동
금곡동,POINT (129.0114048 35.24764415),금곡동
덕천동,POINT (129.0233408 35.21409373),덕천1동
금곡동,POINT (129.0204468 35.26485644),금곡동
화명동,POINT (129.0102256 35.22545223),화명1동
금곡동,POINT (129.0125406 35.25031515),금곡동
덕천동,POINT (129.0216329 35.21441403),덕천1동
금곡동,POINT (129.0206121 35.26536631),금곡동
덕천동,POINT (129.0217811 35.21443074),덕천1동
화명동,POINT (129.0101005 35.22921522),화명3동
화명동,POINT (129.0095892 35.22927592),화명3동
화명동,POINT (129.0074623 35.22953438),화명3동
화명동,POINT (129.0122534 35.23399922),화명3동
화명동,POINT (129.012077 35.23418073),화명3동
화명동,POINT (129.0095811 35.22706296),화명3동
금곡동,POINT (129.0206032 35.26565768),금곡동
구포동,POINT (128.9881847 35.19696985),구포2동
금곡동,POINT (129.0193497 35.26700113),금곡동
금곡동,POINT (129.014309 35.24013012),화명2동
덕천동,POINT (129.0104429 35.21260659),덕천1동
만덕동,POINT (129.02979 35.21051113),만덕3동
만덕동,POINT (129.0299825 35.21064248),만덕3동
금곡동,POINT (129.0163649 35.26108404),금곡동
만덕동,POINT (129.029481 35.2106879),만덕3동
만덕동,POINT (129.0296258 35.21080403),만덕3동
만덕동,POINT (129.0376948 35.20944897),만덕2동
금곡동,POINT (129.0162189 35.259993),금곡동
만덕동,POINT (129.0382339 35.21068101),만덕2동
덕천동,POINT (129.0128937 35.20900306),덕천3동
금곡동,POINT (129.0163124 35.26020993),금곡동
덕천동,POINT (129.0127624 35.20888649),덕천3동
금곡동,POINT (129.0164006 35.26009271),금곡동
구포동,POINT (129.0045398 35.2023419),구포3동
구포동,POINT (129.0079756 35.19604293),구포3동
구포동,POINT (129.0054091 35.2000337),구포3동
덕천동,POINT (129.0199524 35.21061645),덕천3동
덕천동,POINT (129.0174764 35.21014653),덕천3동
구포동,POINT (129.0097201 35.19553319),구포3동
구포동,POINT (129.0105334 35.19531592),구포3동
만덕동,POINT (129.0368077 35.21191893),만덕2동
덕천동,POINT (129.010579 35.20844523),덕천2동
구포동,POINT (129.0064227 35.20737062),구포1동
덕천동,POINT (129.0072448 35.20759772),구포1동
덕천동,POINT (129.0090584 35.20806228),덕천2동
화명동,POINT (129.0186214 35.24096053),화명2동
금곡동,POINT (129.0139241 35.25305838),금곡동
구포동,POINT (129.0012873 35.20423827),구포1동
구포동,POINT (129.0012259 35.20459422),구포2동
구포동,POINT (129.0052251 35.20707979),구포1동
덕천동,POINT (129.008907 35.21222085),덕천2동
만덕동,POINT (129.0326869 35.20523179),만덕2동
만덕동,POINT (129.0357903 35.20780679),만덕2동
만덕동,POINT (129.034828 35.21067481),만덕2동
만덕동,POINT (129.0347979 35.21039829),만덕2동
화명동,POINT (129.0152873 35.24181699),화명2동
화명동,POINT (129.0151096 35.24030247),화명2동
화명동,POINT (129.0077438 35.2318947),화명3동
만덕동,POINT (129.0331875 35.20404931),만덕2동
화명동,POINT (129.0123031 35.23543018),화명3동
화명동,POINT (129.0125201 35.23556143),화명3동
화명동,POINT (129.0121509 35.23560592),화명3동
화명동,POINT (129.0112943 35.23570941),화명3동
화명동,POINT (129.0107636 35.23577303),화명3동
화명동,POINT (129.0096742 35.23576216),화명3동
화명동,POINT (129.01159 35.23958136),화명3동
화명동,POINT (129.0094953 35.23592805),화명3동
화명동,POINT (129.0098715 35.23588232),화명3동
화명동,POINT (129.0097289 35.23606823),화명3동
금곡동,POINT (129.0101596 35.24021592),화명3동
화명동,POINT (129.0095619 35.2402118),화명3동
덕천동,POINT (129.0240127 35.21346654),덕천1동
구포동,POINT (128.9956275 35.19807283),구포2동
만덕동,POINT (129.0332236 35.20296104),만덕2동
금곡동,POINT (129.0131467 35.24479798),화명2동
덕천동,POINT (129.0075486 35.2106653),덕천2동
덕천동,POINT (129.0244081 35.21339803),만덕1동
덕천동,POINT (129.0245147 35.2131408),만덕3동
덕천동,POINT (129.0245555 35.21326669),만덕3동
덕천동,POINT (129.0185088 35.21316352),덕천1동
덕천동,POINT (129.0203444 35.21321829),덕천1동
화명동,POINT (129.0094397 35.22694209),화명3동
화명동,POINT (129.0111653 35.23689229),화명3동
화명동,POINT (129.0113711 35.23835026),화명3동
금곡동,POINT (129.0111799 35.24745892),금곡동
금곡동,POINT (129.0114281 35.2472134),금곡동
금곡동,POINT (129.0117173 35.24743814),금곡동
금곡동,POINT (129.0111345 35.24396544),금곡동
금곡동,POINT (129.011759 35.24183922),금곡동
금곡동,POINT (129.011516 35.24266747),금곡동
금곡동,POINT (129.0116401 35.23989213),화명3동
금곡동,POINT (129.0118198 35.24084131),금곡동
화명동,POINT (129.0083095 35.23562259),화명3동
화명동,POINT (129.008215 35.2350821),화명3동
화명동,POINT (129.0084095 35.23530007),화명3동
화명동,POINT (129.0087627 35.23810301),화명3동
화명동,POINT (129.0093456 35.23516448),화명3동
화명동,POINT (129.0107395 35.23500418),화명3동
화명동,POINT (129.0107823 35.23437392),화명3동
화명동,POINT (129.0107155 35.23401126),화명3동
화명동,POINT (129.0108572 35.23475994),화명3동
화명동,POINT (129.0110999 35.23494512),화명3동
화명동,POINT (129.0110591 35.23593339),화명3동
화명동,POINT (129.010994 35.23556878),화명3동
화명동,POINT (129.010915 35.23520013),화명3동
화명동,POINT (129.0076056 35.23179008),화명3동
화명동,POINT (129.0101685 35.23096839),화명3동
화명동,POINT (129.0103796 35.23215492),화명3동
화명동,POINT (129.0072285 35.22967672),화명3동
화명동,POINT (129.009824 35.22905546),화명3동
화명동,POINT (129.009894 35.22944726),화명3동
화명동,POINT (129.0067488 35.22698827),화명3동
화명동,POINT (129.0073788 35.22450788),화명3동
화명동,POINT (129.0077641 35.22434358),화명3동
화명동,POINT (129.0077304 35.22462561),화명3동
화명동,POINT (129.008947 35.22374648),화명3동
만덕동,POINT (129.038034 35.21513916),만덕1동
만덕동,POINT (129.0380473 35.21500078),만덕1동
만덕동,POINT (129.0377673 35.21493055),만덕1동
만덕동,POINT (129.0365604 35.21572058),만덕1동
만덕동,POINT (129.0364771 35.21589766),만덕1동
만덕동,POINT (129.0366923 35.21591387),만덕1동
만덕동,POINT (129.0367836 35.21572021),만덕1동
만덕동,POINT (129.0351834 35.21664957),만덕1동
만덕동,POINT (129.0334917 35.21617453),만덕1동
만덕동,POINT (129.033707 35.21605524),만덕1동
만덕동,POINT (129.0335159 35.21602016),만덕1동
만덕동,POINT (129.0328359 35.21522824),만덕1동
화명동,POINT (129.0119959 35.23483316),화명3동
구포동,POINT (128.9996319 35.20033836),구포2동
구포동,POINT (129.0022379 35.19746546),구포2동
구포동,POINT (129.0023648 35.19741623),구포2동
구포동,POINT (129.0025104 35.19731177),구포2동
금곡동,POINT (129.0116612 35.25681847),금곡동
구포동,POINT (129.0044049 35.20549652),구포1동
구포동,POINT (129.0049242 35.20734053),구포1동
덕천동,POINT (129.0053135 35.20895618),구포1동
구포동,POINT (129.0014393 35.20447667),구포1동
구포동,POINT (129.0010039 35.20434656),구포2동
구포동,POINT (129.0034399 35.20490928),구포1동
덕천동,POINT (129.0115178 35.20879179),덕천3동
구포동,POINT (128.9972985 35.19999762),구포2동
구포동,POINT (128.9964808 35.19890907),구포2동
구포동,POINT (128.9983086 35.2010753),구포2동
구포동,POINT (128.9980969 35.20104494),구포2동
구포동,POINT (128.9980445 35.20121851),구포2동
구포동,POINT (129.0057691 35.19871385),구포3동
구포동,POINT (129.0001453 35.20933133),구포1동
덕천동,POINT (129.0028235 35.20963597),구포1동
덕천동,POINT (129.0028502 35.20942303),구포1동
덕천동,POINT (129.0033824 35.2095139),구포1동
덕천동,POINT (129.0033011 35.20970611),구포1동
덕천동,POINT (129.0100144 35.21311941),덕천2동
덕천동,POINT (129.0101483 35.2123978),덕천2동
덕천동,POINT (129.0103146 35.21243972),덕천2동
화명동,POINT (129.0089941 35.21652085),덕천2동
구포동,POINT (128.9945882 35.19629894),구포2동
금곡동,POINT (129.0175931 35.26815602),금곡동
금곡동,POINT (129.0151326 35.26378486),금곡동
금곡동,POINT (129.0105904 35.2529232),금곡동
금곡동,POINT (129.0127086 35.24742941),금곡동
금곡동,POINT (129.0129471 35.24773208),금곡동
금곡동,POINT (129.0122744 35.25033393),금곡동
금곡동,POINT (129.0129167 35.24496191),화명2동
금곡동,POINT (129.0141385 35.24031594),화명2동
화명동,POINT (129.0139509 35.23706469),화명2동
화명동,POINT (129.0140418 35.23890236),화명2동
화명동,POINT (129.013459 35.23466225),화명3동
화명동,POINT (129.0136976 35.23425898),화명1동
화명동,POINT (129.0133847 35.23238946),화명1동
화명동,POINT (129.0128988 35.23028476),화명1동
화명동,POINT (129.0120652 35.22805813),화명1동
화명동,POINT (129.0109467 35.22664045),화명1동
화명동,POINT (129.0082282 35.22055919),덕천2동
화명동,POINT (129.0079721 35.22051814),덕천2동
덕천동,POINT (129.0041633 35.21317988),덕천2동
덕천동,POINT (129.0047255 35.21563856),덕천2동
덕천동,POINT (129.0049357 35.21109891),덕천2동
구포동,POINT (128.9910378 35.19884122),구포2동
구포동,POINT (128.988204 35.19724511),구포2동
만덕동,POINT (129.0362441 35.21271373),만덕2동
만덕동,POINT (129.0364296 35.21272816),만덕2동
만덕동,POINT (129.0366109 35.212687),만덕2동
만덕동,POINT (129.0388168 35.21307486),만덕1동
덕천동,POINT (129.0218672 35.21326218),덕천1동
덕천동,POINT (129.0161336 35.21280287),덕천1동
덕천동,POINT (129.0105089 35.21155398),덕천2동
덕천동,POINT (129.0106634 35.21129115),덕천1동
덕천동,POINT (129.0107495 35.21145345),덕천1동
구포동,POINT (128.9907483 35.19685531),구포2동
문현동,POINT (129.0761531 35.14341083),문현3동
문현동,POINT (129.0788497 35.14138307),문현1동
대연동,POINT (129.0821765 35.13829692),대연6동
대연동,POINT (129.0833561 35.13821884),대연6동
대연동,POINT (129.0810408 35.13860008),대연6동
대연동,POINT (129.0863539 35.13809416),대연6동
용당동,POINT (129.097862 35.11623272),용당동
용호동,POINT (129.1108621 35.11306294),용호4동
용당동,POINT (129.0999674 35.12064743),용당동
문현동,POINT (129.0649778 35.14508569),문현2동
용호동,POINT (129.1173493 35.10803035),용호2동
문현동,POINT (129.0649622 35.14570025),문현2동
문현동,POINT (129.0647465 35.14579429),문현2동
문현동,POINT (129.064965 35.14590462),문현2동
용호동,POINT (129.1126992 35.10399868),용호2동
용당동,POINT (129.0995856 35.11724173),용당동
용당동,POINT (129.0994734 35.11768806),용당동
문현동,POINT (129.0760783 35.14496961),문현1동
용호동,POINT (129.1157673 35.10448765),용호2동
용호동,POINT (129.1155429 35.10258459),용호2동
용호동,POINT (129.1156706 35.10270461),용호2동
용호동,POINT (129.1109858 35.11162616),용호2동
용호동,POINT (129.1108811 35.11154581),용호4동
용당동,POINT (129.0998533 35.11861026),용당동
범천동,POINT (129.0635942 35.14578579),문현2동
문현동,POINT (129.0764715 35.14444827),문현1동
용호동,POINT (129.1145254 35.12797512),용호1동
용호동,POINT (129.1135741 35.12857385),용호1동
용호동,POINT (129.1133001 35.12874879),용호1동
용호동,POINT (129.1104021 35.12798638),용호1동
용호동,POINT (129.1118138 35.12961766),용호1동
용호동,POINT (129.1115302 35.12977221),용호1동
용호동,POINT (129.1131843 35.13163497),용호1동
용호동,POINT (129.1133855 35.13175384),용호1동
용호동,POINT (129.1151793 35.1304796),용호1동
용호동,POINT (129.1101744 35.13192624),용호1동
문현동,POINT (129.0771176 35.14378783),문현1동
용호동,POINT (129.1123453 35.13213284),용호1동
용호동,POINT (129.1086387 35.12979229),용호1동
전포동,POINT (129.0662768 35.14767636),문현2동
문현동,POINT (129.0728281 35.1414942),문현3동
용당동,POINT (129.1003157 35.11969068),용당동
용호동,POINT (129.1122378 35.13069145),용호1동
용호동,POINT (129.1103281 35.13172488),용호1동
용호동,POINT (129.1105785 35.1316701),용호1동
문현동,POINT (129.0726003 35.14113153),문현3동
용호동,POINT (129.1119902 35.13317792),용호1동
용호동,POINT (129.1121342 35.13319543),용호1동
문현동,POINT (129.0664302 35.14484524),문현2동
용당동,POINT (129.0999775 35.12503385),용당동
문현동,POINT (129.0647829 35.14494404),문현2동
범천동,POINT (129.0635903 35.14481154),문현2동
범천동,POINT (129.0637348 35.14493754),문현2동
대연동,POINT (129.1011447 35.12894927),대연3동
대연동,POINT (129.1010525 35.1286432),대연3동
용당동,POINT (129.0989386 35.12505791),대연3동
용당동,POINT (129.098356 35.12522922),대연3동
용호동,POINT (129.1119513 35.10799628),용호4동
용호동,POINT (129.1119762 35.10807277),용호4동
전포동,POINT (129.0634472 35.14846949),문현2동
대연동,POINT (129.0868901 35.13497006),대연6동
대연동,POINT (129.0918468 35.13525209),대연5동
대연동,POINT (129.0956472 35.13547705),대연1동
대연동,POINT (129.0926607 35.13014485),대연4동
용호동,POINT (129.1068196 35.12848576),용호1동
용호동,POINT (129.1110169 35.11465044),용호4동
용호동,POINT (129.1110079 35.11480188),용호4동
대연동,POINT (129.1012297 35.13008863),대연3동
대연동,POINT (129.0997748 35.13009822),대연3동
대연동,POINT (129.0980265 35.13011203),대연1동
용당동,POINT (129.0965748 35.11884155),용당동
감만동,POINT (129.0775214 35.11704933),감만1동
대연동,POINT (129.0891235 35.13016683),대연4동
우암동,POINT (129.0850067 35.12844978),우암동
우암동,POINT (129.0809988 35.12708956),우암동
용호동,POINT (129.1115253 35.11793152),용호1동
대연동,POINT (129.0869404 35.12919169),대연4동
우암동,POINT (129.0705022 35.13090242),문현4동
대연동,POINT (129.0930991 35.12898728),대연4동
대연동,POINT (129.0946065 35.13013673),대연1동
대연동,POINT (129.0964611 35.13012492),대연1동
용호동,POINT (129.1101337 35.12795306),용호1동
범천동,POINT (129.0634978 35.14507796),문현2동
용호동,POINT (129.1115273 35.12956495),용호1동
용호동,POINT (129.1117649 35.12984468),용호1동
용호동,POINT (129.1122928 35.13045789),용호1동
대연동,POINT (129.0869138 35.13578329),대연6동
대연동,POINT (129.0839504 35.13548416),대연6동
용호동,POINT (129.1110265 35.11631141),용호4동
범천동,POINT (129.0635036 35.1458672),문현2동
문현동,POINT (129.0731995 35.14563694),문현1동
대연동,POINT (129.0997963 35.13739037),대연3동
문현동,POINT (129.0715364 35.14394649),문현1동
우암동,POINT (129.0791726 35.1248551),우암동
우암동,POINT (129.0772395 35.12464601),우암동
대연동,POINT (129.1033905 35.13059298),대연3동
용호동,POINT (129.109246 35.12695407),용호1동
용호동,POINT (129.1123293 35.12233329),용호3동
용호동,POINT (129.112214 35.12122619),용호1동
용호동,POINT (129.1121928 35.11959953),용호3동
용호동,POINT (129.1120354 35.11951261),용호1동
용호동,POINT (129.1120855 35.11977244),용호1동
용호동,POINT (129.1109097 35.11472987),용호4동
용호동,POINT (129.1110003 35.11317006),용호4동
용호동,POINT (129.1116383 35.10973201),용호2동
대연동,POINT (129.0955643 35.12644399),대연4동
용당동,POINT (129.095982 35.12483343),용당동
용당동,POINT (129.0968387 35.12372644),용당동
용당동,POINT (129.098189 35.12209765),용당동
문현동,POINT (129.07144 35.1440615),문현1동
대연동,POINT (129.0914988 35.13679281),대연5동
감만동,POINT (129.0827358 35.12230749),감만2동
대연동,POINT (129.0890064 35.13803343),대연5동
대연동,POINT (129.089194 35.13028393),대연4동
대연동,POINT (129.0897861 35.13018903),대연1동
우암동,POINT (129.0824207 35.12757626),우암동
우암동,POINT (129.0798264 35.12629183),우암동
대연동,POINT (129.0888404 35.13808259),대연5동
우암동,POINT (129.0706525 35.13077931),문현4동
우암동,POINT (129.0705253 35.13100195),문현4동
용호동,POINT (129.113497 35.12874914),용호1동
용당동,POINT (129.0995688 35.12325557),용당동
용호동,POINT (129.1131542 35.13145373),용호1동
